URI,Citation URI,Item Label,Project Label,Project URI,Context (1),Context (2),Context (3),Context (4),Context (5),Context URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Published Date,Updated Date,Has Biological Taxonomy,Has taxonomic identifier,Has anatomical identification,Has fusion character,Has physiological sex determination,Archaeological Horizon,Articulation,Completeness Of Element,Completeness Of Portion,Fusion Distal,Fusion Proximal,Osteo Id,Pathology,Proximaldistal,Sex,Symmetry,Taxonomic Id,Principal Author / Analyst,Fragmentation,Number Of Elements,Number Of Fragments
http://opencontext.org/subjects/7D761EFC-9B07-4A71-F4D7-1D361BFF2ABF,https://n2t.net/ark:/28722/k27s7p597,Bone L6b29-35,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,XI,Square L6b,,http://opencontext.org/subjects/0B184DEF-4E18-407B-9D26-ADCD5A37B6B1,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:07:05Z,Ovis orientalis,Ovis orientalis,proximal phalanx,,,29,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Not applicable,Phalanx anterior/posterior 1,No pathology,Distal,Nonidentified,Not applicable,Ovis orientalis,Levent Atici,End only,0,1
http://opencontext.org/subjects/46C2770D-D813-462B-05DC-7128BF2C77AE,https://n2t.net/ark:/28722/k2cj8d02h,Bone L6b29-36,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,XI,Square L6b,,http://opencontext.org/subjects/0B184DEF-4E18-407B-9D26-ADCD5A37B6B1,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:07:05Z,Capra aegagrus,Capra aegagrus,proximal phalanx,,,29,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Not applicable,Phalanx anterior/posterior 1,No pathology,Distal,Nonidentified,Not applicable,Capra aegagrus,Levent Atici,End only,0,1
http://opencontext.org/subjects/5D58D63F-C608-4E85-AD5D-D29FD9A7CF4C,https://n2t.net/ark:/28722/k2fq9vk1r,Bone N7c16-71,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square N7c,,http://opencontext.org/subjects/AA17921E-F130-4C88-7C38-1EE289CE54D9,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:07:49Z,Capra aegagrus,Capra aegagrus,cervical vertebra 1,,,16,Separate,Complete but broken,Complete but broken,Not applicable,Not applicable,Atlas,No pathology,Complete,Nonidentified,Central,Capra aegagrus,Levent Atici,Complete but broken,1,1
http://opencontext.org/subjects/B174CEE0-26C4-4B36-C471-BD4407B02481,https://n2t.net/ark:/28722/k2zg6gb6k,Bone N7c16-89,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square N7c,,http://opencontext.org/subjects/AA17921E-F130-4C88-7C38-1EE289CE54D9,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:07:52Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,16,Separate,2-Jan,Complete but broken,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,End + shaft,10,10
http://opencontext.org/subjects/F0484399-EA42-4F37-7ED8-78B9A0BB3DB0,https://n2t.net/ark:/28722/k2k35rt53,Bone I9b20-46,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square I9b,,http://opencontext.org/subjects/2E0FCD2B-501E-4EB9-F332-7273B8A38589,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:56:30Z,Ovis orientalis,Ovis orientalis,scaphoid,,,20,Separate,"> 3/4, but still incomplete","> 3/4, but still incomplete",Not applicable,Not applicable,Os carpi radiale,No pathology,Complete,Nonidentified,Left,Ovis orientalis,Levent Atici,Corpus,1,1
http://opencontext.org/subjects/2740228F-0710-45CC-971C-10AD7C92FCEE,https://n2t.net/ark:/28722/k2000050v,Bone K9b22-23,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square K9b,,http://opencontext.org/subjects/2591D244-80DB-4BA4-311D-D3D6BC4159D9,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:04:33Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,22,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,End only,1,1
http://opencontext.org/subjects/EE163906-7243-4896-B1ED-F63387EBCE19,https://n2t.net/ark:/28722/k22n53x9c,Bone J10c18-35,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square J10c,,http://opencontext.org/subjects/C75F0DFD-9139-4B59-A52D-ADFA14137F35,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:02:01Z,Ovis orientalis,Ovis orientalis,distal phalanx,,,18,Separate,2-Jan,Complete but broken,Not applicable,Not applicable,Phalanx anterior/posterior 3,No pathology,Proximal,Nonidentified,Not applicable,Ovis orientalis,Levent Atici,End only,4,4
http://opencontext.org/subjects/A9F8F54D-6CCE-41EE-6B5E-A722B52D3FEF,https://n2t.net/ark:/28722/k28k7515j,Bone I9b21-122,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square I9b,,http://opencontext.org/subjects/8E079144-CE93-4B35-986F-6F0F4F65F822,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T05:56:59Z,Ovis orientalis,Ovis orientalis,middle phalanx,,,21,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Not applicable,Phalanx anterior/posterior 2,No pathology,Distal,Nonidentified,Not applicable,Ovis orientalis,Levent Atici,End only,2,2
http://opencontext.org/subjects/5615221E-C2A9-4676-0898-7CD24C3CB89E,https://n2t.net/ark:/28722/k2377612h,Bone J5d15-114,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,IV,Square J5d,,http://opencontext.org/subjects/A2DE2FBE-F9C1-48DA-9AE5-E84A82E2280F,37.08335,30.579436,-12500,-12100,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:58:45Z,Ovis orientalis,Ovis orientalis,proximal phalanx,,,15,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Not applicable,Phalanx anterior/posterior 1,No pathology,Distal,Nonidentified,Nonidentified,Ovis orientalis,Levent Atici,End only,2,2
http://opencontext.org/subjects/F9A76E61-40C0-432C-2BD6-84A014ECF26E,https://n2t.net/ark:/28722/k2jh3d69w,Bone J9d22-41,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J9d,,http://opencontext.org/subjects/67A1F8BC-00F1-4965-C363-ED5EFC3679DD,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:01:15Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,22,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,End only,4,4
http://opencontext.org/subjects/3D5883DD-F963-40DE-D8E9-6DE06E8FC634,https://n2t.net/ark:/28722/k2jh3d64g,Bone J10b21-49,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J10b,,http://opencontext.org/subjects/AE9A93ED-EF82-4F10-A546-2C659220B915,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:01:25Z,Sheep/goat,Sheep or goat,humerus,Proximal epiphysis unfused,,21,Separate,< 1/4 of estimated size,"> 1/4, but < 1/2",Not applicable,Unfused,Humerus,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,Loose epiphysis,1,1
http://opencontext.org/subjects/506B20A1-06BA-484C-2404-777ADA43E8CF,https://n2t.net/ark:/28722/k23b5wc6g,Bone J10b21-67,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J10b,,http://opencontext.org/subjects/AE9A93ED-EF82-4F10-A546-2C659220B915,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:01:27Z,Sheep/goat,Sheep or goat,middle phalanx,Proximal epiphysis fused,,21,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Fused,Phalanx anterior/posterior 2,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,End only,3,3
http://opencontext.org/subjects/4E2C3253-0572-4486-833B-63E0FAB1E78C,https://n2t.net/ark:/28722/k2t72cv5d,Bone K6a31-68,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,XII,Square K6a,,http://opencontext.org/subjects/3FCBC0FB-F63D-4580-5BE7-E503B6F00C66,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:04:08Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,31,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,End only,1,1
http://opencontext.org/subjects/ED0627B5-4476-4319-32AA-E4F319CAD77D,https://n2t.net/ark:/28722/k26h4cv6t,Bone J9d21-52,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J9d,,http://opencontext.org/subjects/67A1F8BC-00F1-4965-C363-ED5EFC3679DD,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:01:04Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,21,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,End only,4,4
http://opencontext.org/subjects/C4F3C1E2-D75D-4045-BA44-D2717ACB3A07,https://n2t.net/ark:/28722/k2ns0m28n,Bone J9b22-124,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J9b,,http://opencontext.org/subjects/174B286E-98A2-42D5-D629-81FED95C1BA2,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:00:43Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,22,Separate,"> 1/4, but < 1/2",2-Jan,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,End splinter,3,3
http://opencontext.org/subjects/0E22DC68-100A-4016-4906-63B41D4D39C6,https://n2t.net/ark:/28722/k2ft8dp6s,Bone J8c22-45,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J8c,,http://opencontext.org/subjects/C375C56E-B1E7-4575-B5A4-239B57FAD6A8,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T05:59:54Z,Ovis orientalis,Ovis orientalis,distal phalanx,,,22,Separate,2-Jan,Not applicable,Not applicable,Not applicable,Phalanx anterior/posterior 3,No pathology,Proximal,Nonidentified,Not applicable,Ovis orientalis,Levent Atici,Not applicable,2,2
http://opencontext.org/subjects/DCCD7490-613B-435A-87B6-A9247CFC75DE,https://n2t.net/ark:/28722/k2k35mj7t,Bone K5c24-10,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square K5c,,http://opencontext.org/subjects/BD15C1DE-CFA7-4903-3069-158AE3719F28,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:03:18Z,Sheep/goat,Sheep or goat,humerus,Proximal epiphysis unfused,,24,Separate,< 1/4 of estimated size,Complete but broken,Not applicable,Unfused,Humerus,No pathology,Proximal,Nonidentified,Nonidentified,Ovis/Capra,Levent Atici,Loose epiphysis,1,1
http://opencontext.org/subjects/B9944C5F-38A1-497F-4E78-62C421FAF6A6,https://n2t.net/ark:/28722/k2jw8c17z,Bone L6a30-49,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,XII,Square L6a,,http://opencontext.org/subjects/7C0B7EED-76A8-489F-8EDA-9D18B3DD0D72,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:06:49Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,30,Separate,"> 1/4, but < 1/2",2-Jan,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,End splinter,2,2
http://opencontext.org/subjects/FA6F3AB8-8EAA-4FB9-4786-9FC44D3E8ED0,https://n2t.net/ark:/28722/k24q7w38q,Bone L5c28-8,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,X,Square L5c,,http://opencontext.org/subjects/08046643-6F4C-470C-D984-2142BA7490DC,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:05:49Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,28,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Nonidentified,Ovis/Capra,Levent Atici,End + shaft,4,4
http://opencontext.org/subjects/7997C714-3DBE-43E6-6302-EB14C33E0F85,https://n2t.net/ark:/28722/k2n29tm4j,Bone L5d15-18,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,IV,Square L5d,,http://opencontext.org/subjects/94D41961-D8D2-47B8-9285-CACA72E6354E,37.08335,30.579436,-12500,-12100,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:06:05Z,Capra aegagrus,Capra aegagrus,proximal phalanx,,,15,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Not applicable,Phalanx anterior/posterior 1,No pathology,Distal,Nonidentified,Nonidentified,Capra aegagrus,Levent Atici,End only,2,2
http://opencontext.org/subjects/1ADD2E90-883C-42E0-C803-B28C4601174D,https://n2t.net/ark:/28722/k2cj87q78,Bone J8c21-47,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J8c,,http://opencontext.org/subjects/C375C56E-B1E7-4575-B5A4-239B57FAD6A8,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T05:59:31Z,Ovis orientalis,Ovis orientalis,middle phalanx,,,21,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Not applicable,Phalanx anterior/posterior 2,No pathology,Distal,Nonidentified,Not applicable,Ovis orientalis,Levent Atici,End only,3,3
http://opencontext.org/subjects/AB5D5FE0-3BA7-417F-E3B9-C0794841075B,https://n2t.net/ark:/28722/k27s7hx34,Bone J10c21-47,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square J10c,,http://opencontext.org/subjects/3AD59C99-B4B7-4722-7572-1C4FB6DE6236,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:02:11Z,Ovis orientalis,Ovis orientalis,lateral malleolus of fibula,,,21,Separate,Complete,Complete,Not applicable,Not applicable,Os malleolare,No pathology,Not applicable,Nonidentified,Not applicable,Ovis orientalis,Levent Atici,Complete,1,1
http://opencontext.org/subjects/DC84D2F9-7FFD-4F2A-8CFC-13D4BCC5EA1A,https://n2t.net/ark:/28722/k22n4zp1b,Bone K9c21-29,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square K9c,,http://opencontext.org/subjects/785D5F8F-16D0-4E84-1365-B8C290FC4979,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:04:39Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,21,Separate,"> 1/4, but < 1/2",2-Jan,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,End splinter,2,4
http://opencontext.org/subjects/7C5C101A-D933-4B48-65F1-62E91FAF883E,https://n2t.net/ark:/28722/k26q1sn5j,Bone J5c9-19,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,II,Square J5c,,http://opencontext.org/subjects/826F6FD6-F7AD-4EDD-8FC9-D5EC3594A03C,37.08335,30.579436,-11900,-11700,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:57:21Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,9,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Nonidentified,Ovis/Capra,Levent Atici,End + shaft,1,1
http://opencontext.org/subjects/F59D776E-C9A7-4A6A-51B0-15A47028FABA,https://n2t.net/ark:/28722/k2sf2mg54,Bone I9b21-143,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square I9b,,http://opencontext.org/subjects/8E079144-CE93-4B35-986F-6F0F4F65F822,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T05:57:01Z,Sheep/goat,Sheep or goat,humerus,Proximal epiphysis unfused,,21,Separate,< 1/4 of estimated size,"> 1/4, but < 1/2",Not applicable,Unfused,Humerus,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,Loose epiphysis,1,1
http://opencontext.org/subjects/EBF97ABD-CF13-4B3F-BFAA-34D19B99F691,https://n2t.net/ark:/28722/k2hm5701r,Bone J5d19-30,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square J5d,,http://opencontext.org/subjects/22CE88AD-4417-4AA7-1930-94E3A93DBB8D,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:58:55Z,Sheep/goat,Sheep or goat,middle phalanx,Proximal epiphysis fused,,19,Separate,"> 1/2, but < 3/4",Complete,Not applicable,Fused,Phalanx anterior/posterior 2,No pathology,Proximal,Nonidentified,Nonidentified,Ovis/Capra,Levent Atici,End + shaft,1,1
http://opencontext.org/subjects/FA60D264-5C5C-4382-8ADB-19466B53676A,https://n2t.net/ark:/28722/k21c1tm1k,Bone K9d21-17,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VII,Square K9d,,http://opencontext.org/subjects/1B851193-AED7-485C-C150-86411E662EF4,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T06:04:50Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,21,Separate,"> 1/4, but < 1/2",2-Jan,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,End splinter,1,1
http://opencontext.org/subjects/19D77CFF-2DDF-44C4-D214-6F4AF54800A7,https://n2t.net/ark:/28722/k2639k99b,Bone J5d14-20,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,IV,Square J5d,,http://opencontext.org/subjects/A2DE2FBE-F9C1-48DA-9AE5-E84A82E2280F,37.08335,30.579436,-12500,-12100,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:58:43Z,Capra aegagrus,Capra aegagrus,proximal phalanx,,,14,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Not applicable,Phalanx anterior/posterior 1,No pathology,Distal,Nonidentified,Nonidentified,Capra aegagrus,Levent Atici,End only,3,3
http://opencontext.org/subjects/0B8BCA51-1DDD-497B-70D9-AF06EC8FC554,https://n2t.net/ark:/28722/k26970350,Bone J5d13-10,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,IV,Square J5d,,http://opencontext.org/subjects/A2DE2FBE-F9C1-48DA-9AE5-E84A82E2280F,37.08335,30.579436,-12500,-12100,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:58:39Z,Ovis orientalis,Ovis orientalis,proximal phalanx,,,13,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Not applicable,Phalanx anterior/posterior 1,No pathology,Distal,Nonidentified,Nonidentified,Ovis orientalis,Levent Atici,End only,1,1
http://opencontext.org/subjects/DE8DE003-0A8D-449C-31D2-6AAB9B340D86,https://n2t.net/ark:/28722/k2mg7g03x,Bone K6a31-70,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,XII,Square K6a,,http://opencontext.org/subjects/3FCBC0FB-F63D-4580-5BE7-E503B6F00C66,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-26T00:00:00Z,2020-03-28T06:04:08Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,31,Separate,"> 1/4, but < 1/2",2-Jan,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,End splinter,2,4
http://opencontext.org/subjects/BFCC3E71-D073-41A5-9DAF-7F3139D586B4,https://n2t.net/ark:/28722/k2dr2tp31,Bone I8d21-113,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square I8d,,http://opencontext.org/subjects/6A1471BA-8FF7-4C03-DC91-F8D0F63FDBF0,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:55:57Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,21,Separate,"> 1/4, but < 1/2",2-Jan,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,End splinter,5,5
http://opencontext.org/subjects/7C476CEF-5E41-4682-796E-C95ED9B74B1E,https://n2t.net/ark:/28722/k2gt5fm12,Bone J5d11-23,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,II,Square J5d,,http://opencontext.org/subjects/A5D61C67-43CF-46D6-C330-017C9120B705,37.08335,30.579436,-11900,-11700,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:58:23Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,11,Separate,"> 1/4, but < 1/2",Complete,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,End only,1,1
http://opencontext.org/subjects/00BB8133-66FC-4D16-E693-A03C7695D3E2,https://n2t.net/ark:/28722/k2vq2xq5c,Bone I7d22-101,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square I7d,,http://opencontext.org/subjects/5CDBFAFC-B739-4273-70FA-ED64650135ED,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:55:36Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,22,Separate,"> 1/4, but < 1/2",2-Jan,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,End splinter,1,1
http://opencontext.org/subjects/ACB6DCC9-BC2D-4448-BF66-E675467F648C,https://n2t.net/ark:/28722/k2br8rw3j,Bone I7d22-105,Zooarchaeology of Öküzini Cave,http://opencontext.org/projects/8894EEC0-DC96-4304-1EFC-4572FD91717A,Turkey,Öküzini Cave,VI,Square I7d,,http://opencontext.org/subjects/5CDBFAFC-B739-4273-70FA-ED64650135ED,37.08335,30.579436,-17840,-10950,Animal Bone,2013-02-25T00:00:00Z,2020-03-28T05:55:37Z,Sheep/goat,Sheep or goat,proximal phalanx,Proximal epiphysis fused,,22,Separate,"> 1/4, but < 1/2",2-Jan,Not applicable,Fused,Phalanx anterior/posterior 1,No pathology,Proximal,Nonidentified,Not applicable,Ovis/Capra,Levent Atici,End splinter,1,1
